"Дата";"Регион";"Заражений";"Выздоровлений";"Смертей";"Смертей за день";"Заражений за день";"Выздоровлений за день"
18.03.2020;Воронежская обл.;0;0;0;0;0;0
18.03.2020;Дагестан;0;0;0;0;0;0
18.03.2020;Еврейская АО;0;0;0;0;0;0
18.03.2020;Забайкальский край;1;1;0;0;0;0
18.03.2020;Ивановская обл.;0;0;0;0;0;0
18.03.2020;Ингушетия;0;0;0;0;0;0
18.03.2020;Иркутская обл.;0;0;0;0;0;0
18.03.2020;Кабардино-Балкария;0;0;0;0;0;0
18.03.2020;Калининградская обл.;5;0;0;0;0;0
18.03.2020;Калмыкия;0;0;0;0;0;0
18.03.2020;Калужская обл.;1;0;0;0;0;0
18.03.2020;Камчатский край;0;0;0;0;0;0
18.03.2020;Карачаево-Черкессия;0;0;0;0;0;0
18.03.2020;Карелия;0;0;0;0;0;0
18.03.2020;Кемеровская обл.;2;0;0;0;0;0
18.03.2020;Кировская обл.;1;0;0;0;0;0
18.03.2020;Коми;1;0;0;0;0;0
18.03.2020;Костромская обл.;0;0;0;0;0;0
18.03.2020;Краснодарский край;1;0;0;0;0;0
18.03.2020;Красноярский край;1;0;0;0;0;0
18.03.2020;Крым;0;0;0;0;0;0
18.03.2020;Курганская обл.;0;0;0;0;0;0
18.03.2020;Курская обл.;0;0;0;0;0;0
18.03.2020;Ленинградская обл.;1;0;0;0;0;0
18.03.2020;Липецкая обл.;3;0;0;0;0;0
18.03.2020;Магаданская обл.;0;0;0;0;0;0
18.03.2020;Марий Эл;0;0;0;0;0;0
18.03.2020;Мордовия;0;0;0;0;0;0
18.03.2020;Москва;86;1;0;0;31;0
18.03.2020;Московская обл.;12;0;0;0;0;0
18.03.2020;Мурманская обл.;0;0;0;0;0;0
18.03.2020;Ненецкий АО;0;0;0;0;0;0
18.03.2020;Нижегородская обл.;2;0;0;0;0;0
18.03.2020;Новгородская обл.;0;0;0;0;0;0
18.03.2020;Новосибирская обл.;1;0;0;0;1;0
18.03.2020;Омская обл.;0;0;0;0;0;0
18.03.2020;Оренбургская обл.;0;0;0;0;0;0
18.03.2020;Орловская обл.;0;0;0;0;0;0
18.03.2020;Пензенская обл.;1;0;0;0;0;0
18.03.2020;Пермский край;2;0;0;0;0;0
18.03.2020;Приморский край;0;0;0;0;0;0
18.03.2020;Псковская обл.;0;0;0;0;0;0
18.03.2020;Ростовская обл.;0;0;0;0;0;0
18.03.2020;Рязанская обл.;0;0;0;0;0;0
18.03.2020;Самарская обл.;5;0;0;0;0;0
18.03.2020;Санкт-Петербург;9;2;0;0;0;0
18.03.2020;Саратовская обл.;0;0;0;0;0;0
18.03.2020;Саха (Якутия);0;0;0;0;0;0
18.03.2020;Сахалинская обл.;0;0;0;0;0;0
18.03.2020;Свердловская обл.;1;0;0;0;0;0
18.03.2020;Севастополь;0;0;0;0;0;0
18.03.2020;Северная Осетия;0;0;0;0;0;0
18.03.2020;Смоленская обл.;0;0;0;0;0;0
18.03.2020;Ставропольский край;0;0;0;0;0;0
18.03.2020;Тамбовская обл.;1;0;0;0;0;0
18.03.2020;Татарстан;1;0;0;0;0;0
18.03.2020;Тверская обл.;2;0;0;0;0;0
18.03.2020;Томская обл.;1;0;0;0;1;0
18.03.2020;Тульская обл.;0;0;0;0;0;0
18.03.2020;Тыва;0;0;0;0;0;0
18.03.2020;Тюменская обл.;2;1;0;0;0;0
18.03.2020;Удмуртия;0;0;0;0;0;0
18.03.2020;Ульяновская обл.;0;0;0;0;0;0
18.03.2020;Хабаровский край;0;0;0;0;0;0
18.03.2020;Хакасия;1;0;0;0;0;0
18.03.2020;ХМАО – Югра;0;0;0;0;0;0
18.03.2020;Челябинская обл.;0;0;0;0;0;0
18.03.2020;Чечня;0;0;0;0;0;0
18.03.2020;Чувашия;0;0;0;0;0;0
18.03.2020;Чукотский АО;0;0;0;0;0;0
18.03.2020;Ямало-Ненецкий АО;0;0;0;0;0;0
18.03.2020;Ярославская обл.;1;0;0;0;0;0
19.03.2020;Адыгея;0;0;0;0;0;0
19.03.2020;Алтай;0;0;0;0;0;0
19.03.2020;Алтайский край;0;0;0;0;0;0
19.03.2020;Амурская обл.;0;0;0;0;0;0
19.03.2020;Архангельская обл.;1;0;0;0;0;0
19.03.2020;Астраханская обл.;0;0;0;0;0;0
19.03.2020;Башкортостан;0;0;0;0;0;0
19.03.2020;Белгородская обл.;1;0;0;0;0;0
19.03.2020;Брянская обл.;0;0;0;0;0;0
19.03.2020;Бурятия;0;0;0;0;0;0
19.03.2020;Владимирская обл.;0;0;0;0;0;0
19.03.2020;Волгоградская обл.;0;0;0;0;0;0
19.03.2020;Вологодская обл.;0;0;0;0;0;0
19.03.2020;Воронежская обл.;2;0;0;0;2;0
19.03.2020;Дагестан;0;0;0;0;0;0
19.03.2020;Еврейская АО;0;0;0;0;0;0
19.03.2020;Забайкальский край;1;1;0;0;0;0
19.03.2020;Ивановская обл.;1;0;0;0;1;0
19.03.2020;Ингушетия;0;0;0;0;0;0
19.03.2020;Иркутская обл.;0;0;0;0;0;0
19.03.2020;Кабардино-Балкария;0;0;0;0;0;0
19.03.2020;Калининградская обл.;5;0;0;0;0;0
19.03.2020;Калмыкия;0;0;0;0;0;0
19.03.2020;Калужская обл.;1;0;0;0;0;0
19.03.2020;Камчатский край;0;0;0;0;0;0
19.03.2020;Карачаево-Черкессия;0;0;0;0;0;0
19.03.2020;Карелия;0;0;0;0;0;0
19.03.2020;Кемеровская обл.;2;0;0;0;0;0
19.03.2020;Кировская обл.;3;0;0;0;2;0
19.03.2020;Коми;1;0;0;0;0;0
19.03.2020;Костромская обл.;0;0;0;0;0;0
19.03.2020;Краснодарский край;3;0;0;0;2;0
19.03.2020;Красноярский край;4;0;0;0;3;0
19.03.2020;Крым;0;0;0;0;0;0
19.03.2020;Курганская обл.;0;0;0;0;0;0
19.03.2020;Курская обл.;0;0;0;0;0;0
19.03.2020;Ленинградская обл.;1;0;0;0;0;0
19.03.2020;Липецкая обл.;3;0;0;0;0;0
19.03.2020;Магаданская обл.;0;0;0;0;0;0
19.03.2020;Марий Эл;0;0;0;0;0;0
19.03.2020;Мордовия;0;0;0;0;0;0
19.03.2020;Москва;98;1;0;0;12;0
19.03.2020;Московская обл.;17;0;0;0;5;0
19.03.2020;Мурманская обл.;1;0;0;0;1;0
19.03.2020;Ненецкий АО;0;0;0;0;0;0
19.03.2020;Нижегородская обл.;3;0;0;0;1;0
19.03.2020;Новгородская обл.;0;0;0;0;0;0
19.03.2020;Новосибирская обл.;2;0;0;0;1;0
19.03.2020;Омская обл.;0;0;0;0;0;0
19.03.2020;Оренбургская обл.;1;0;0;0;1;0
19.03.2020;Орловская обл.;0;0;0;0;0;0
19.03.2020;Пензенская обл.;1;0;0;0;0;0
19.03.2020;Пермский край;3;0;0;0;1;0
19.03.2020;Приморский край;0;0;0;0;0;0
19.03.2020;Псковская обл.;0;0;0;0;0;0
19.03.2020;Ростовская обл.;0;0;0;0;0;0
19.03.2020;Рязанская обл.;1;0;0;0;1;0
19.03.2020;Самарская обл.;5;0;0;0;0;0
19.03.2020;Санкт-Петербург;10;2;0;0;1;0
19.03.2020;Саратовская обл.;1;0;0;0;1;0
19.03.2020;Саха (Якутия);1;0;0;0;1;0
19.03.2020;Сахалинская обл.;0;0;0;0;0;0
19.03.2020;Свердловская обл.;6;0;0;0;5;0
19.03.2020;Севастополь;0;0;0;0;0;0
19.03.2020;Северная Осетия;0;0;0;0;0;0
19.03.2020;Смоленская обл.;0;0;0;0;0;0
19.03.2020;Ставропольский край;0;0;0;0;0;0
19.03.2020;Тамбовская обл.;3;0;0;0;2;0
19.03.2020;Татарстан;1;0;0;0;0;0
19.03.2020;Тверская обл.;3;0;0;0;1;0
19.03.2020;Томская обл.;1;0;0;0;0;0
19.03.2020;Тульская обл.;3;0;0;0;3;0
19.03.2020;Тыва;0;0;0;0;0;0
19.03.2020;Тюменская обл.;2;1;0;0;0;0
19.03.2020;Удмуртия;0;0;0;0;0;0
19.03.2020;Ульяновская обл.;0;0;0;0;0;0
19.03.2020;Хабаровский край;3;0;0;0;3;0
19.03.2020;Хакасия;1;0;0;0;0;0
19.03.2020;ХМАО – Югра;1;0;0;0;1;0
19.03.2020;Челябинская обл.;0;0;0;0;0;0
19.03.2020;Чечня;0;0;0;0;0;0
19.03.2020;Чувашия;1;0;0;0;1;0
19.03.2020;Чукотский АО;0;0;0;0;0;0
19.03.2020;Ямало-Ненецкий АО;0;0;0;0;0;0
19.03.2020;Ярославская обл.;1;0;0;0;0;0
20.03.2020;Адыгея;0;0;0;0;0;0
20.03.2020;Алтай;0;0;0;0;0;0
20.03.2020;Алтайский край;0;0;0;0;0;0
20.03.2020;Амурская обл.;0;0;0;0;0;0
20.03.2020;Архангельская обл.;1;0;0;0;0;0
20.03.2020;Астраханская обл.;0;0;0;0;0;0
20.03.2020;Башкортостан;0;0;0;0;0;0
20.03.2020;Белгородская обл.;1;0;0;0;0;0
20.03.2020;Брянская обл.;0;0;0;0;0;0
20.03.2020;Бурятия;0;0;0;0;0;0
20.03.2020;Владимирская обл.;0;0;0;0;0;0
20.03.2020;Волгоградская обл.;0;0;0;0;0;0
20.03.2020;Вологодская обл.;0;0;0;0;0;0
20.03.2020;Воронежская обл.;2;0;0;0;0;0
20.03.2020;Дагестан;0;0;0;0;0;0
20.03.2020;Еврейская АО;0;0;0;0;0;0
20.03.2020;Забайкальский край;1;1;0;0;0;0
20.03.2020;Ивановская обл.;1;0;0;0;0;0
20.03.2020;Ингушетия;0;0;0;0;0;0
20.03.2020;Иркутская обл.;0;0;0;0;0;0
20.03.2020;Кабардино-Балкария;0;0;0;0;0;0
20.03.2020;Калининградская обл.;5;0;0;0;0;0
20.03.2020;Калмыкия;0;0;0;0;0;0
20.03.2020;Калужская обл.;1;0;0;0;0;0
20.03.2020;Камчатский край;0;0;0;0;0;0
20.03.2020;Карачаево-Черкессия;0;0;0;0;0;0
20.03.2020;Карелия;0;0;0;0;0;0
20.03.2020;Кемеровская обл.;2;0;0;0;0;0
20.03.2020;Кировская обл.;5;0;0;0;2;0
20.03.2020;Коми;1;0;0;0;0;0
20.03.2020;Костромская обл.;0;0;0;0;0;0
20.03.2020;Краснодарский край;3;0;0;0;0;0
20.03.2020;Красноярский край;4;0;0;0;0;0
20.03.2020;Крым;0;0;0;0;0;0
20.03.2020;Курганская обл.;0;0;0;0;0;0
20.03.2020;Курская обл.;0;0;0;0;0;0
20.03.2020;Ленинградская обл.;1;0;0;0;0;0
20.03.2020;Липецкая обл.;3;3;0;0;0;3
20.03.2020;Магаданская обл.;0;0;0;0;0;0
20.03.2020;Марий Эл;0;0;0;0;0;0
20.03.2020;Мордовия;0;0;0;0;0;0
20.03.2020;Москва;131;5;0;0;33;4
20.03.2020;Московская обл.;18;0;0;0;1;0
20.03.2020;Мурманская обл.;1;0;0;0;0;0
20.03.2020;Ненецкий АО;0;0;0;0;0;0
20.03.2020;Нижегородская обл.;3;0;0;0;0;0
20.03.2020;Новгородская обл.;0;0;0;0;0;0
20.03.2020;Новосибирская обл.;4;0;0;0;2;0
20.03.2020;Омская обл.;0;0;0;0;0;0
20.03.2020;Оренбургская обл.;1;0;0;0;0;0
20.03.2020;Орловская обл.;0;0;0;0;0;0
20.03.2020;Пензенская обл.;1;0;0;0;0;0
20.03.2020;Пермский край;3;0;0;0;0;0
20.03.2020;Приморский край;0;0;0;0;0;0
20.03.2020;Псковская обл.;0;0;0;0;0;0
20.03.2020;Ростовская обл.;0;0;0;0;0;0
20.03.2020;Рязанская обл.;1;0;0;0;0;0
20.03.2020;Самарская обл.;9;0;0;0;4;0
20.03.2020;Санкт-Петербург;14;2;0;0;4;0
20.03.2020;Саратовская обл.;1;0;0;0;0;0
20.03.2020;Саха (Якутия);7;0;0;0;6;0
20.03.2020;Сахалинская обл.;0;0;0;0;0;0
20.03.2020;Свердловская обл.;6;0;0;0;0;0
20.03.2020;Севастополь;0;0;0;0;0;0
20.03.2020;Северная Осетия;0;0;0;0;0;0
20.03.2020;Смоленская обл.;0;0;0;0;0;0
20.03.2020;Ставропольский край;0;0;0;0;0;0
20.03.2020;Тамбовская обл.;3;0;0;0;0;0
20.03.2020;Татарстан;1;0;0;0;0;0
20.03.2020;Тверская обл.;3;0;0;0;0;0
20.03.2020;Томская обл.;1;0;0;0;0;0
20.03.2020;Тульская обл.;3;0;0;0;0;0
20.03.2020;Тыва;0;0;0;0;0;0
20.03.2020;Тюменская обл.;3;1;0;0;1;0
20.03.2020;Удмуртия;0;0;0;0;0;0
20.03.2020;Ульяновская обл.;1;0;0;0;1;0
20.03.2020;Хабаровский край;3;0;0;0;0;0
20.03.2020;Хакасия;1;0;0;0;0;0
20.03.2020;ХМАО – Югра;1;0;0;0;0;0
20.03.2020;Челябинская обл.;0;0;0;0;0;0
20.03.2020;Чечня;0;0;0;0;0;0
20.03.2020;Чувашия;1;0;0;0;0;0
20.03.2020;Чукотский АО;0;0;0;0;0;0
20.03.2020;Ямало-Ненецкий АО;0;0;0;0;0;0
20.03.2020;Ярославская обл.;1;0;0;0;0;0
21.03.2020;Адыгея;0;0;0;0;0;0
21.03.2020;Алтай;0;0;0;0;0;0
21.03.2020;Алтайский край;0;0;0;0;0;0
21.03.2020;Амурская обл.;0;0;0;0;0;0
21.03.2020;Архангельская обл.;1;0;0;0;0;0
21.03.2020;Астраханская обл.;0;0;0;0;0;0
21.03.2020;Башкортостан;0;0;0;0;0;0
21.03.2020;Белгородская обл.;1;0;0;0;0;0
21.03.2020;Брянская обл.;0;0;0;0;0;0
21.03.2020;Бурятия;0;0;0;0;0;0
21.03.2020;Владимирская обл.;0;0;0;0;0;0
21.03.2020;Волгоградская обл.;0;0;0;0;0;0
21.03.2020;Вологодская обл.;0;0;0;0;0;0
21.03.2020;Воронежская обл.;2;0;0;0;0;0
21.03.2020;Дагестан;0;0;0;0;0;0
21.03.2020;Еврейская АО;0;0;0;0;0;0
21.03.2020;Забайкальский край;1;1;0;0;0;0
21.03.2020;Ивановская обл.;1;0;0;0;0;0
21.03.2020;Ингушетия;0;0;0;0;0;0
21.03.2020;Иркутская обл.;0;0;0;0;0;0
21.03.2020;Кабардино-Балкария;2;0;0;0;2;0
21.03.2020;Калининградская обл.;7;0;0;0;2;0
21.03.2020;Калмыкия;0;0;0;0;0;0
21.03.2020;Калужская обл.;1;0;0;0;0;0
21.03.2020;Камчатский край;0;0;0;0;0;0
21.03.2020;Карачаево-Черкессия;0;0;0;0;0;0
21.03.2020;Карелия;0;0;0;0;0;0
21.03.2020;Кемеровская обл.;2;0;0;0;0;0
21.03.2020;Кировская обл.;5;0;0;0;0;0
21.03.2020;Коми;1;0;0;0;0;0
21.03.2020;Костромская обл.;0;0;0;0;0;0
21.03.2020;Краснодарский край;5;0;0;0;2;0
21.03.2020;Красноярский край;5;0;0;0;1;0
21.03.2020;Крым;1;0;0;0;1;0
21.03.2020;Курганская обл.;1;0;0;0;1;0
21.03.2020;Курская обл.;0;0;0;0;0;0
21.03.2020;Ленинградская обл.;1;0;0;0;0;0
21.03.2020;Липецкая обл.;3;3;0;0;0;0
21.03.2020;Магаданская обл.;0;0;0;0;0;0
21.03.2020;Марий Эл;0;0;0;0;0;0
21.03.2020;Мордовия;0;0;0;0;0;0
21.03.2020;Москва;137;8;0;0;6;3
21.03.2020;Московская обл.;35;1;0;0;17;1
21.03.2020;Мурманская обл.;1;0;0;0;0;0
21.03.2020;Ненецкий АО;0;0;0;0;0;0
21.03.2020;Нижегородская обл.;7;0;0;0;4;0
21.03.2020;Новгородская обл.;0;0;0;0;0;0
21.03.2020;Новосибирская обл.;4;0;0;0;0;0
21.03.2020;Омская обл.;0;0;0;0;0;0
21.03.2020;Оренбургская обл.;1;0;0;0;0;0
21.03.2020;Орловская обл.;0;0;0;0;0;0
21.03.2020;Пензенская обл.;1;0;0;0;0;0
21.03.2020;Пермский край;3;0;0;0;0;0
21.03.2020;Приморский край;0;0;0;0;0;0
21.03.2020;Псковская обл.;0;0;0;0;0;0
21.03.2020;Ростовская обл.;0;0;0;0;0;0
21.03.2020;Рязанская обл.;2;0;0;0;1;0
21.03.2020;Самарская обл.;9;0;0;0;0;0
21.03.2020;Санкт-Петербург;16;2;0;0;2;0
21.03.2020;Саратовская обл.;1;0;0;0;0;0
21.03.2020;Саха (Якутия);7;0;0;0;0;0
21.03.2020;Сахалинская обл.;0;0;0;0;0;0
21.03.2020;Свердловская обл.;9;0;0;0;3;0
21.03.2020;Севастополь;0;0;0;0;0;0
21.03.2020;Северная Осетия;0;0;0;0;0;0
21.03.2020;Смоленская обл.;0;0;0;0;0;0
21.03.2020;Ставропольский край;1;0;0;0;1;0
21.03.2020;Тамбовская обл.;3;0;0;0;0;0
21.03.2020;Татарстан;6;0;0;0;5;0
21.03.2020;Тверская обл.;3;0;0;0;0;0
21.03.2020;Томская обл.;1;0;0;0;0;0
21.03.2020;Тульская обл.;5;0;0;0;2;0
21.03.2020;Тыва;0;0;0;0;0;0
21.03.2020;Тюменская обл.;3;1;0;0;0;0
21.03.2020;Удмуртия;0;0;0;0;0;0
21.03.2020;Ульяновская обл.;1;0;0;0;0;0
21.03.2020;Хабаровский край;4;0;0;0;1;0
21.03.2020;Хакасия;1;0;0;0;0;0
21.03.2020;ХМАО – Югра;2;0;0;0;1;0
21.03.2020;Челябинская обл.;1;0;0;0;1;0
21.03.2020;Чечня;0;0;0;0;0;0
21.03.2020;Чувашия;1;0;0;0;0;0
21.03.2020;Чукотский АО;0;0;0;0;0;0
21.03.2020;Ямало-Ненецкий АО;0;0;0;0;0;0
21.03.2020;Ярославская обл.;1;0;0;0;0;0
22.03.2020;Адыгея;0;0;0;0;0;0
22.03.2020;Алтай;0;0;0;0;0;0
22.03.2020;Алтайский край;0;0;0;0;0;0
22.03.2020;Амурская обл.;0;0;0;0;0;0
22.03.2020;Архангельская обл.;2;0;0;0;1;0
22.03.2020;Астраханская обл.;0;0;0;0;0;0
22.03.2020;Башкортостан;0;0;0;0;0;0
22.03.2020;Белгородская обл.;1;0;0;0;0;0
22.03.2020;Брянская обл.;1;0;0;0;1;0
22.03.2020;Бурятия;0;0;0;0;0;0
22.03.2020;Владимирская обл.;0;0;0;0;0;0
22.03.2020;Волгоградская обл.;0;0;0;0;0;0
22.03.2020;Вологодская обл.;0;0;0;0;0;0
22.03.2020;Воронежская обл.;2;0;0;0;0;0
22.03.2020;Дагестан;0;0;0;0;0;0
22.03.2020;Еврейская АО;0;0;0;0;0;0
22.03.2020;Забайкальский край;1;1;0;0;0;0
22.03.2020;Ивановская обл.;1;0;0;0;0;0
22.03.2020;Ингушетия;0;0;0;0;0;0
22.03.2020;Иркутская обл.;0;0;0;0;0;0
22.03.2020;Кабардино-Балкария;2;0;0;0;0;0
22.03.2020;Калининградская обл.;7;0;0;0;0;0
22.03.2020;Калмыкия;0;0;0;0;0;0
22.03.2020;Калужская обл.;1;0;0;0;0;0
22.03.2020;Камчатский край;0;0;0;0;0;0
22.03.2020;Карачаево-Черкессия;0;0;0;0;0;0
22.03.2020;Карелия;0;0;0;0;0;0
22.03.2020;Кемеровская обл.;2;0;0;0;0;0
22.03.2020;Кировская обл.;7;0;0;0;2;0
22.03.2020;Коми;1;0;0;0;0;0
22.03.2020;Костромская обл.;0;0;0;0;0;0
22.03.2020;Краснодарский край;5;0;0;0;0;0
22.03.2020;Красноярский край;5;0;0;0;0;0
22.03.2020;Крым;1;0;0;0;0;0
22.03.2020;Курганская обл.;1;0;0;0;0;0
22.03.2020;Курская обл.;0;0;0;0;0;0
22.03.2020;Ленинградская обл.;1;0;0;0;0;0
22.03.2020;Липецкая обл.;3;3;0;0;0;0
22.03.2020;Магаданская обл.;0;0;0;0;0;0
22.03.2020;Марий Эл;0;0;0;0;0;0
22.03.2020;Мордовия;0;0;0;0;0;0
22.03.2020;Москва;191;8;0;0;54;0
22.03.2020;Московская обл.;35;1;0;0;0;0
22.03.2020;Мурманская обл.;1;0;0;0;0;0
22.03.2020;Ненецкий АО;0;0;0;0;0;0
22.03.2020;Нижегородская обл.;7;0;0;0;0;0
22.03.2020;Новгородская обл.;1;0;0;0;1;0
22.03.2020;Новосибирская обл.;4;0;0;0;0;0
22.03.2020;Омская обл.;0;0;0;0;0;0
22.03.2020;Оренбургская обл.;1;0;0;0;0;0
22.03.2020;Орловская обл.;0;0;0;0;0;0
22.03.2020;Пензенская обл.;1;0;0;0;0;0
22.03.2020;Пермский край;3;0;0;0;0;0
22.03.2020;Приморский край;0;0;0;0;0;0
22.03.2020;Псковская обл.;0;0;0;0;0;0
22.03.2020;Ростовская обл.;0;0;0;0;0;0
22.03.2020;Рязанская обл.;2;0;0;0;0;0
22.03.2020;Самарская обл.;9;0;0;0;0;0
22.03.2020;Санкт-Петербург;16;2;0;0;0;0
22.03.2020;Саратовская обл.;1;0;0;0;0;0
22.03.2020;Саха (Якутия);7;0;0;0;0;0
22.03.2020;Сахалинская обл.;0;0;0;0;0;0
22.03.2020;Свердловская обл.;9;0;0;0;0;0
22.03.2020;Севастополь;0;0;0;0;0;0
22.03.2020;Северная Осетия;0;0;0;0;0;0
22.03.2020;Смоленская обл.;0;0;0;0;0;0
22.03.2020;Ставропольский край;1;0;0;0;0;0
22.03.2020;Тамбовская обл.;3;0;0;0;0;0
22.03.2020;Татарстан;6;0;0;0;0;0
22.03.2020;Тверская обл.;3;0;0;0;0;0
22.03.2020;Томская обл.;1;0;0;0;0;0
